LeadID,DateAdded,ZipCode,LoanPurpose,LeadSourceGroup,LoanNumber,TotalLoanAmount,BorrowerAge,BorrowerYearsInSchool,BorrowerTotalMonthlyIncome,CoBorrowerTotalMonthlyIncome,BorrowerOwnRent,CreditScore,CLTV,DTI,FundingDate,RateLockDate,BorrowerGender
580363,15-09-20 9:13,77493,Refinance,Radio,41012019510,221000,55,14,7916,0,Own,790,73.66,25,,16-09-20,Male
579892,14-09-20 8:12,75248,Refinance,TV,41012019406,227000,49,16,12257.34,0,Own,774,34.97,29,,16-09-20,Female
579216,10-09-20 12:46,77429,Refinance,Internet,41032019427,77628,56,12,7458.33,0,Own,693,55.44,48,,16-09-20,Female
580702,16-09-20 9:07,75071,Refinance,Internet,41012019561,366400,51,16,10034,0,Own,791,83.27,29,,16-09-20,Male
542879,22-05-20 8:04,75165,Refinance,Internet,41012019568,267000,39,14,6201.55,0,Own,805,78.52,35,,16-09-20,Male
580497,15-09-20 13:35,77573,Refinance,Internet,41022019512,227924,45,16,7054.67,0,Own,795,61.6,34,,16-09-20,Male
580562,15-09-20 16:09,75035,Refinance,Internet,41012019482,310800,65,17,15046.92,0,Own,740,89.31,20,,16-09-20,Male
579601,11-09-20 17:33,75034,Home Equity/Cash Back Refi,Internet,41012019381,291000,49,18,15299.86,0,Own,672,59.38,39,,16-09-20,Male
567583,24-07-20 13:58,76244,Refinance,Internet,41032019465,183400,54,16,12700,0,Own,778,44.19,28,,16-09-20,Male
580871,16-09-20 15:30,75077,Home Equity/Cash Back Refi,Internet,41012019604,160000,64,0,2211,0,Own,778,69.86,43,,16-09-20,Male
479500,28-01-20 8:37,77008,Purchase,Internet,4110201631,247200,43,18,10400,0,Own,794,80,45,,16-09-20,Male
580522,15-09-20 14:45,78070,Refinance,Internet,41022019601,353100,48,18,30000,0,Own,774,41.54,14,,16-09-20,Not Furnished but Female best guess
579360,11-09-20 8:11,75048,Home Equity/Cash Back Refi,TV,41022019226,440000,46,16,25000,0,Own,802,80,18,,16-09-20,Male
580464,15-09-20 12:27,77489,Refinance,Internet,41032019509,198000,47,18,7916.13,0,Own,752,81.48,25,,16-09-20,Male
580722,16-09-20 10:03,76116,Refinance,Internet,41022019533,429800,48,16,10000,6100,Own,717,79.59,35,,16-09-20,Male
578464,08-09-20 8:07,75182,Refinance,TV,41022019587,361500,55,16,8750,4325,Own,660,69.92,38,,16-09-20,Female
578529,08-09-20 10:46,77354,Refinance,Internet,41012019450,224500,63,14,11347.18,0,Own,780,73.6,35,,16-09-20,Female
580506,15-09-20 13:55,76134,Refinance,TV,41032019590,111000,43,16,4192.93,0,Own,620,55.5,40,,16-09-20,Female
580283,15-09-20 8:00,75061,Refinance,Repeat Client,41022019535,228000,58,16,17500,0,Own,704,80,42,,16-09-20,Male
579897,14-09-20 8:05,75495,Home Equity/Cash Back Refi,Internet,41032019602,175800,58,12,7500,0,Own,681,53.27,41,,16-09-20,Male
580530,15-09-20 15:06,76053,Refinance,Internet,41012019494,336000,75,16,5789,0,Own,789,54.1,42,,16-09-20,Male
579467,11-09-20 11:51,78108,Refinance,Repeat Client,41052019192,208160,63,14,9105.7,0,Rent,705,96.5,44,20-10-20,16-09-20,Female
542624,29-06-20 14:52,77594,Refinance,Internet,41032019689,296000,39,16,8452.47,0,Own,780,87.05,37,,17-09-20,Female
579623,12-09-20 9:15,75063,Refinance,Internet,41032019666,510400,35,16,3000,7000,Own,735,78.52,37,,17-09-20,Male
579705,12-09-20 13:17,78610,Refinance,Internet,41032019269,169000,40,14,7100,0,Own,732,58.27,33,,17-09-20,Male
573394,18-08-20 9:04,77546,Purchase,Internet,41052017182,99750,54,16,10415.57,0,Living Rent Free,688,95,24,23-10-20,17-09-20,Male
580922,17-09-20 8:56,75034,Refinance,Direct Mail,41012019723,135423,40,14,0,0,Own,787,51.82,,,18-09-20,Male
563633,10-07-20 14:43,75002,Home Equity/Cash Back Refi,Internet,41052019625,210000,71,16,3560,0,Own,721,66.66,48,,18-09-20,Male
576594,31-08-20 8:39,76013,Refinance,Internet,41012018480,190240,48,16,13045,4400,Own,785,58.71,20,,02-09-20,Male
577146,01-09-20 15:32,77429,Refinance,Internet,41032018470,220216,43,16,5312,3500,Own,771,68.17,29,,02-09-20,Female
576924,01-09-20 8:01,76164,Home Equity/Cash Back Refi,Internet,41032018410,82000,53,12,4373.16,0,Own,636,51.25,51,,02-09-20,Female
577131,01-09-20 15:05,77535,Home Equity/Cash Back Refi,Internet,41032018359,201000,43,14,9561,0,Own,754,75.84,42,27-10-20,02-09-20,Male
557541,15-06-20 8:37,75080,Home Equity/Cash Back Refi,Internet,41022012669,100000,57,16,5203,0,Own,663,20.2,42,,02-09-20,Female
576421,31-08-20 8:31,77355,Refinance,Internet,41022018377,296000,42,14,5625,5625,Own,726,80,22,,02-09-20,Male
574529,22-08-20 10:31,75028,Refinance,Internet,41012018232,226400,34,16,9309.65,0,Own,742,72.1,26,,02-09-20,Male
477517,15-05-20 13:29,75243,Purchase,Internet,4105209587,112000,33,16,3440.42,0,Rent,722,67.87,19,21-09-20,02-09-20,Male
577407,02-09-20 13:50,75098,Refinance,Internet,41032018471,224000,57,16,11024.59,0,Own,792,74.66,24,,02-09-20,Male
577314,02-09-20 10:11,78727,Refinance,Radio,41012017319,284600,31,16,10916,0,Own,750,76.91,24,,03-09-20,Male
465743,24-10-19 15:52,76248,Refinance,Radio,41022018429,394362,73,0,0,0,Own,761,80.57,,,03-09-20,Male
574851,24-08-20 9:03,77566,Refinance,Internet,41012018192,313500,76,16,8666.66,0,Own,700,53.58,34,,03-09-20,Male
575941,27-08-20 18:34,75165,Refinance,TV,41032018545,130000,69,18,3027.75,1319.73,Own,740,78.78,49,,03-09-20,Male
576503,31-08-20 8:06,76012,Home Equity/Cash Back Refi,Internet,41032018558,189000,68,16,1664.6,1517.6,Own,747,71.32,47,,03-09-20,Male
576843,31-08-20 17:25,73401,Refinance,Repeat Client,41012018254,219200,55,16,10239.67,0,Own,776,66.42,20,,03-09-20,Male
569304,31-07-20 8:00,77517,Refinance,Internet,41012018141,232800,50,16,14800,0,Own,742,80,16,,03-09-20,Male
576705,31-08-20 12:54,78749,Refinance,Internet,41032018453,423245,29,16,11580.88,0,Own,770,94.89,28,,03-09-20,Male
574525,22-08-20 10:11,75238,Home Equity/Cash Back Refi,Internet,41012017578,302400,37,14,5807,4868,Own,689,80,31,,03-09-20,Male
574168,20-08-20 14:41,76177,Purchase,Internet,41052017599,424800,28,12,27577.79,0,Own,731,80,19,16-10-20,03-09-20,Male
572540,14-08-20 8:06,75063,Refinance,Internet,41022017897,285700,36,16,7778.1,0,Own,688,84.02,39,,03-09-20,Female
577408,02-09-20 13:57,79424,Refinance,Radio,41032018650,245950,54,12,21434.11,0,Own,809,70.27,11,,04-09-20,Male
577551,03-09-20 8:12,33127,Refinance,Internet,41022018596,196000,27,16,6725,0,Rent,792,43.55,49,,04-09-20,Male
577548,03-09-20 8:00,75071,Refinance,Internet,41032018612,296035,48,14,8104,6250,Own,793,78.94,30,,04-09-20,Male
576431,31-08-20 8:30,78418,Home Equity/Cash Back Refi,Internet,41022018252,80000,48,16,3466.67,0,Own,702,32,41,,04-09-20,Male
571799,11-08-20 12:01,77375,Refinance,Referral,41022018240,411375,45,18,18458.33,0,Own,721,79.87,23,,04-09-20,Male
577860,04-09-20 8:14,77375,Purchase,Referral,41052018625,312000,44,16,11350.51,0,Own,759,80,29,,04-09-20,Male
577933,04-09-20 12:30,77356,Refinance,Internet,41032018683,180000,84,18,6150,1000,Own,788,46.15,32,,04-09-20,Male
574190,20-08-20 15:08,75019,Refinance,Repeat Client,41022017458,471000,34,20,25000,13333.33,Own,766,74.76,32,,04-09-20,Male
577267,02-09-20 8:09,78737,Refinance,Internet,41022018548,400000,46,16,11620.59,0,Own,753,67.79,32,,04-09-20,Male
577292,02-09-20 8:57,75103,Refinance,Radio,41022018416,155000,45,16,13333,0,Own,767,77.5,20,,04-09-20,Male
576698,31-08-20 12:53,75093,Refinance,Internet,41032018583,400470,50,16,14000,0,Own,711,74.85,35,,04-09-20,Male
577758,03-09-20 15:35,77536,Home Equity/Cash Back Refi,Internet,41012018581,152000,76,16,2657,0,Own,710,80,36,,04-09-20,Female
577589,03-09-20 8:55,75028,Home Equity/Cash Back Refi,Internet,41012018677,210000,64,14,4450,4080.27,Own,749,61.76,28,,08-09-20,Male
577780,03-09-20 16:35,75126,Refinance,Repeat Client,41012018715,165100,63,14,4750,0,Own,750,58.96,43,,08-09-20,Male
577722,03-09-20 14:04,77493,Refinance,Internet,41012018587,238000,56,16,16505.06,0,Own,809,61.02,24,,08-09-20,Male
577880,04-09-20 9:26,75454,Refinance,Internet,41012018740,255300,58,14,5201.17,0,Own,808,74.64,32,,08-09-20,Male
580996,17-09-20 8:07,75098,Refinance,Internet,41032019697,336771,43,16,14666,3750,Own,798,79.24,17,,18-09-20,Male
502995,31-03-20 11:40,75060,Refinance,Internet,41012019729,172000,51,12,7345.41,5419.08,Own,709,72.26,32,,18-09-20,Male
580502,15-09-20 13:46,76052,Refinance,Internet,41012019778,405000,38,16,9374,0,Own,779,90,39,,18-09-20,Male
581230,17-09-20 16:55,78260,Refinance,Referral,41012019724,198000,45,16,2420,12133.33,Own,802,66,22,,18-09-20,Female
577499,02-09-20 17:51,77092,Purchase,Internet,41052018506,301625,32,18,5916.68,0,Rent,785,95,37,15-10-20,18-09-20,Male
577412,02-09-20 14:33,78620,Refinance,TV,41022019780,166000,64,16,13372.78,0,Own,805,36.88,13,,18-09-20,Male
581164,17-09-20 13:51,78704,Home Equity/Cash Back Refi,Internet,41022019769,450000,37,16,7916.67,0,Own,725,50,43,,18-09-20,Not Furnished but Female best guess
580448,15-09-20 12:06,79119,Refinance,Internet,41032019790,153765,51,16,0,0,Own,725,63.75,,,18-09-20,Male
581015,17-09-20 9:06,75034,Refinance,Internet,41012019816,441000,44,18,14166,0,Own,790,51.88,23,,18-09-20,Male
581387,18-09-20 12:16,78611,Refinance,Internet,41032019801,491000,64,16,6479,7821.42,Own,796,74.96,21,,18-09-20,Male
556808,11-06-20 16:56,75034,Refinance,Internet,41032011666,447048,48,16,13194.75,3000,Own,741,74.5,28,,18-09-20,Male
580556,15-09-20 16:02,77479,Refinance,Internet,41012019725,316000,66,16,6720.7,0,Own,802,75.23,49,,18-09-20,Male
581291,18-09-20 8:09,77044,Refinance,Internet,41022019782,220095,37,12,0,0,Own,792,70.64,,,18-09-20,Male
580835,16-09-20 14:07,77077,Refinance,TV,41022019808,445750,50,16,12396.68,0,Own,770,74.29,23,,18-09-20,Not Furnished but Male best guess
581002,17-09-20 8:03,75019,Refinance,Internet,41032019663,206853,51,18,17500,0,Own,802,48.67,15,,18-09-20,Male
567049,23-07-20 8:00,77095,Refinance,Internet,41012019814,181000,43,18,5916.67,6000,Own,798,72.4,29,,18-09-20,Female
581489,18-09-20 16:12,77018,Refinance,TV,41022019818,505000,48,16,13333.33,0,Own,806,57.38,32,,18-09-20,Male
570911,07-08-20 9:53,77018,Purchase,TV,41052016481,510000,32,16,0,12706,Own,787,85,39,,21-09-20,Female
579587,15-10-20 11:14,78942,Refinance,TV,41032019311,196238,41,12,8000,0,Own,688,74.9,30,,21-09-20,Male
580557,15-09-20 16:44,75252,Purchase,Internet,41052019516,356000,51,18,10239.58,6544.5,Living Rent Free,729,80,21,,21-09-20,Female
581736,21-09-20 8:07,76137,Refinance,TV,41032019868,100000,50,16,4800,0,Own,739,33.89,24,,21-09-20,Male
561827,02-07-20 15:09,76634,Purchase,Internet,41052017642,145000,70,8,2193,3513.01,Own,790,59.18,30,20-10-20,21-09-20,Male
581148,17-09-20 13:00,76008,Refinance,Internet,41012019875,391990,49,18,11583.33,6250,Own,788,69.99,19,,21-09-20,Male
477784,18-01-20 9:00,75034,Refinance,Repeat Client,41022019877,353458,51,16,0,0,Own,800,87.92,,,21-09-20,Male
581290,18-09-20 8:04,75076,Refinance,Internet,41032019855,216200,52,16,7916,3500,Own,754,69.74,29,,21-09-20,Male
581129,17-09-20 12:50,76248,Refinance,Internet,41012019876,136000,34,14,3466,0,Own,695,73.91,42,,21-09-20,Female
581747,21-09-20 8:07,75078,Refinance,Internet,41022019980,338000,27,16,8333,0,Own,780,86.66,34,,22-09-20,Male
580561,15-09-20 16:09,75325,Refinance,Internet,41052019481,180000,55,16,8166,0,Own,672,42.35,33,,22-09-20,Male
580798,18-09-20 11:08,78650,Refinance,Radio,41012019839,280600,44,18,33333,0,Own,750,63.77,27,,22-09-20,Male
582188,22-09-20 11:22,77578,Refinance,Internet,41032020017,420000,60,18,13166,0,Own,701,92.3,43,,22-09-20,Female
581204,17-09-20 16:10,78642,Refinance,Internet,41012019935,307000,59,16,11620,15818.01,Own,769,58.47,20,,22-09-20,Female
576949,01-09-20 8:00,76052,Refinance,Internet,41012019834,288000,52,18,5350,12856.43,Own,747,80,42,,22-09-20,Female
581946,21-09-20 14:08,77040,Refinance,Internet,41012020007,280000,63,16,11678,7941.53,Own,697,80,19,,22-09-20,Male
581986,21-09-20 15:27,78124,Home Equity/Cash Back Refi,Internet,41012019934,360000,33,16,7538.46,5286,Own,756,72.91,17,,22-09-20,Male
581870,21-09-20 11:24,77659,Refinance,Internet,41032020032,261300,43,16,12000,0,Own,698,92.85,13,,22-09-20,Male
581621,19-09-20 12:48,78640,Refinance,Referral,41032019974,293500,43,16,13958,0,Own,771,76.23,21,,22-09-20,Male
582286,22-09-20 15:10,75077,Refinance,Internet,41012020052,242250,39,16,5000,9333.34,Own,722,82.11,24,,22-09-20,Male
569764,03-08-20 8:02,75482,Home Equity/Cash Back Refi,Referral,41012016045,132000,49,9,3640,5000,Own,643,75,24,,08-09-20,Male
571157,08-08-20 13:13,75217,Purchase,Radio,41052016249,432250,65,12,2640.67,2615.66,Own,772,95,67,,08-09-20,Male
577964,04-09-20 13:12,75063,Refinance,Referral,41012018762,263500,48,22,9732.73,0,Own,744,71.4,39,,08-09-20,Female
578394,08-09-20 10:36,77429,Home Equity/Cash Back Refi,Internet,41022018803,97200,52,12,0,5381.69,Own,738,46.28,65,,08-09-20,Male
578545,08-09-20 11:17,78749,Refinance,TV,41032018840,225000,50,19,6958,0,Own,671,46.77,30,,08-09-20,Female
563319,09-07-20 11:15,75024,Refinance,Radio,41012018816,220000,61,18,10000,0,Own,785,58.98,25,30-09-20,08-09-20,Male
577116,01-09-20 15:13,77531,Home Equity/Cash Back Refi,Internet,41012018651,123200,47,16,1546.08,5113.16,Own,729,60.68,11,,08-09-20,Female
577960,04-09-20 13:11,77346,Refinance,Internet,41012018697,238000,38,14,7106.66,0,Own,809,74.14,38,,08-09-20,Male
578649,08-09-20 14:44,77070,Refinance,Radio,41022018827,85000,68,16,10833.33,0,Own,808,42.07,16,,08-09-20,Male
578033,05-09-20 9:00,76262,Refinance,Internet,41012018726,280970,54,16,13301.99,0,Own,791,61.75,28,,08-09-20,Female
576342,31-08-20 8:04,75495,Refinance,Internet,41022018179,292000,42,16,10201.63,0,Own,716,80,41,,08-09-20,Male
564932,15-07-20 17:58,75040,Refinance,Internet,41022018594,198000,32,16,0,3750,Own,695,91.66,85,,08-09-20,Female
578654,08-09-20 15:25,76107,Refinance,Internet,41012018832,327250,50,14,8166.66,0,Own,690,85,36,,08-09-20,Male
578365,07-09-20 12:16,76092,Refinance,Internet,41022018755,448000,73,16,15000,0,Own,803,64,26,,08-09-20,Female
578347,07-09-20 11:43,76028,Refinance,Radio,41022018752,210000,32,16,4347.2,6718.4,Own,763,89.36,26,,08-09-20,Male
574990,25-08-20 10:10,75931,Purchase,Internet,41052018278,168000,59,14,5110,0,Own,740,80,36,26-10-20,08-09-20,Male
578652,08-09-20 14:49,75022,Refinance,TV,41012018826,505000,58,16,20511.52,0,Own,744,53.15,31,,08-09-20,Male
578861,09-09-20 9:45,75052,Refinance,TV,41022018933,201573,39,16,0,0,Own,683,100.78,,,09-09-20,Male
578636,08-09-20 21:41,78652,Refinance,Internet,41012018934,220000,50,14,10666.66,0,Own,780,60.27,29,,09-09-20,Male
574823,24-08-20 8:03,77429,Refinance,TV,41022018349,140000,48,18,10383.23,0,Own,726,60.86,40,,09-09-20,Male
528515,04-05-20 11:41,76262,Home Equity/Cash Back Refi,Internet,41032018952,206000,49,16,6625,0,Own,734,50.24,49,,09-09-20,Male
578916,09-09-20 11:43,77433,Refinance,TV,41032018973,240000,45,16,7500,0,Own,750,80,39,,09-09-20,Male
505680,13-04-20 9:58,76054,Refinance,Repeat Client,4103207171,255000,52,16,8130,0,Own,708,72.85,40,,09-09-20,Male
577793,03-09-20 17:33,78626,Purchase,Radio,41052018607,280000,35,14,12153.78,0,Own,686,80,21,01-10-20,09-09-20,Male
577952,04-09-20 15:41,76645,Refinance,TV,41022018872,215000,50,15,7538.81,0,Own,708,61.42,49,,09-09-20,Male
578613,08-09-20 13:29,77546,Refinance,Internet,41022018809,369500,67,16,14500,0,Own,801,57.73,27,,09-09-20,Male
578988,09-09-20 14:35,75093,Refinance,Internet,41022018962,183000,69,16,4380,1281,Own,758,49.06,33,,09-09-20,Male
578057,05-09-20 9:02,75206,Refinance,Internet,41022018712,333100,33,16,5836,0,Own,807,67.97,48,,09-09-20,Male
578245,08-09-20 8:23,75078,Refinance,Internet,41022018967,401000,38,18,12000,0,Own,784,50.12,31,,09-09-20,Male
578521,08-09-20 10:02,75058,Refinance,Internet,41032018860,234877,36,18,7500,3900,Own,788,63.48,33,,09-09-20,Male
575053,24-08-20 16:36,76112,Refinance,Internet,41012017764,100000,61,16,2311.25,1359.24,Own,753,66.66,38,,09-09-20,Male
571189,10-08-20 8:00,76132,Refinance,Internet,41012016555,120000,58,16,4250,0,Own,795,48,36,,09-09-20,Male
578657,08-09-20 15:18,76108,Refinance,Radio,41012018947,167781,47,18,10300,0,Own,653,59.28,42,,09-09-20,Male
578903,09-09-20 11:17,,Refinance,TV,41032018918,295000,66,14,7058.33,0,Own,775,71.77,32,,09-09-20,Male
575052,24-08-20 16:32,75044,Refinance,Internet,41022017829,280000,66,14,19532.25,0,Own,800,69.82,21,,09-09-20,Male
577565,03-09-20 8:11,75023,Home Equity/Cash Back Refi,TV,41032018610,256000,62,16,8394,0,Own,681,69.56,39,,09-09-20,Not Furnished but Female best guess
502365,27-03-20 11:00,77515,Refinance,Internet,41022016064,125000,76,13,2224,751,Own,747,71.83,37,,09-09-20,Male
581947,21-09-20 14:05,76248,Refinance,Internet,41012020026,313000,44,16,8833,0,Own,814,74.52,24,,22-09-20,Male
575456,26-08-20 9:20,77450,Refinance,Referral,41032019174,328000,47,16,12902.93,0,Own,791,54.66,47,,22-09-20,Male
582165,22-09-20 10:06,76087,Home Equity/Cash Back Refi,Radio,41012020011,300000,50,18,6000,3200,Own,701,53.57,49,,22-09-20,Male
139934,10-09-20 16:41,,Refinance,Referral,41012019638,230967,49,12,4828.66,6108.82,Own,756,78.29,17,,22-09-20,Male
562206,06-07-20 8:02,75068,Home Equity/Cash Back Refi,Internet,41012020053,412000,54,16,8418.8,11375,Own,765,80,21,,22-09-20,Female
581513,18-09-20 17:47,75078,Refinance,Internet,41032020132,218600,45,16,14583,0,Own,780,45.54,22,,23-09-20,Male
580472,15-09-20 12:42,77071,Purchase,Internet,41052019597,148000,23,16,3120,0,Rent,712,80,48,,23-09-20,Female
582094,22-09-20 8:04,78616,Home Equity/Cash Back Refi,Internet,41032019996,238500,56,13,7306,0,Own,774,53,44,,23-09-20,Male
581481,18-09-20 15:54,75068,Refinance,Internet,41022019852,306000,44,12,7083.33,5000,Own,638,94.15,53,,23-09-20,Male
582064,21-09-20 19:01,77385,Refinance,TV,41032020050,234350,40,12,15166.66,0,Own,763,66.95,24,,23-09-20,Male
529464,05-05-20 18:12,75077,Refinance,TV,41032020074,230687,44,14,2500,2307.66,Own,722,78.73,43,,23-09-20,Male
582408,23-09-20 8:09,77573,Refinance,Internet,41012020116,395600,36,18,10667.84,7916.66,Own,725,87.91,45,,23-09-20,Male
473251,13-12-19 9:21,75167,Refinance,TV,41032017940,153000,56,14,7470,0,Own,635,78.46,31,,23-09-20,Female
582398,23-09-20 10:01,78757,Refinance,Internet,41022020127,365000,31,16,9750,0,Own,725,59.83,36,,23-09-20,Male
582451,23-09-20 9:13,76036,Refinance,Radio,41022020187,387500,56,14,3333.33,17333.33,Own,798,77.5,24,,24-09-20,Female
582366,22-09-20 18:22,75048,Refinance,TV,41032020146,275000,46,16,10166,5613.25,Own,788,71.05,21,,24-09-20,Male
582496,23-09-20 10:55,75098,Refinance,Internet,41032020231,412000,41,16,17333,0,Own,745,79.84,39,,24-09-20,Male
563364,09-07-20 13:26,78738,Refinance,Direct Mail,41012020267,376000,39,18,12791.8,2666.67,Own,737,82.09,27,,24-09-20,Male
579200,10-09-20 12:05,78758,Home Equity/Cash Back Refi,Internet,41012020153,294000,35,0,5416.66,0,Own,763,69.17,42,,24-09-20,Male
579648,12-09-20 9:39,78623,Refinance,Internet,41022020055,357900,62,16,3932,4875,Own,783,78.65,26,,24-09-20,Male
580581,15-09-20 17:05,75165,Purchase,Internet,41052019686,219000,66,14,11307,12513,Own,708,100,41,,24-09-20,Male
582835,24-09-20 13:08,77304,Refinance,Internet,41012020255,332000,60,16,19583.33,0,Own,711,75.45,25,,24-09-20,Female
561769,02-07-20 10:57,75474,Purchase,Internet,41052013395,168000,36,12,3614.89,0,Living Rent Free,682,80,42,,24-09-20,Male
582885,24-09-20 15:15,77385,Refinance,Internet,41022020262,156000,48,16,33333.33,5000,Own,793,60,8,,24-09-20,Male
581551,19-09-20 9:14,76210,Refinance,Radio,41032020280,195000,41,14,5000,3750,Own,721,73.58,42,,25-09-20,Male
582698,23-09-20 19:34,78248,Home Equity/Cash Back Refi,Internet,41012020260,368000,58,16,16670,8375.95,Own,771,80,22,,25-09-20,Male
581241,17-09-20 17:19,75067,Home Equity/Cash Back Refi,Repeat Client,41032019923,268000,63,14,15000,0,Own,693,80,26,,25-09-20,Male
582793,24-09-20 10:49,77523,Home Equity/Cash Back Refi,Internet,41032020341,181500,52,12,10416,0,Own,715,52.76,24,,25-09-20,Male
582449,23-09-20 9:06,77429,Refinance,Internet,41012020324,200000,79,16,2135.6,2783.23,Own,768,56.14,33,,25-09-20,Male
579750,14-09-20 8:02,75010,Refinance,Internet,41012020211,334000,59,16,12625,0,Own,695,64.47,23,,25-09-20,Male
582710,24-09-20 8:05,76008,Refinance,Internet,41022020318,340000,48,16,12916,13333,Own,658,68,43,,25-09-20,Male
580378,15-09-20 9:50,75087,Refinance,Internet,41022019795,355000,48,16,9782.5,0,Own,816,78.88,30,,25-09-20,Male
582578,23-09-20 13:46,75013,Refinance,Internet,41012020149,431300,53,18,10078,11667,Own,747,75.66,30,,25-09-20,Male
582242,22-09-20 13:24,75220,Home Equity/Cash Back Refi,Radio,41032020317,412500,39,19,13332,0,Own,663,75,40,,25-09-20,Male
580804,16-09-20 13:15,77550,Home Equity/Cash Back Refi,Internet,41012020143,172000,63,21,10647.75,0,Own,642,80,44,,25-09-20,Male
582775,24-09-20 10:08,76012,Refinance,Internet,41032020288,256000,38,16,9000,0,Own,800,80,21,,25-09-20,Male
519093,30-04-20 13:31,75078,Refinance,Radio,41032019000,301000,50,18,23333,0,Own,758,54.72,17,,10-09-20,Male
577380,02-09-20 12:50,76085,Refinance,Internet,41012018779,124400,64,14,2812,12010.56,Own,695,35.54,18,,10-09-20,Female
579047,09-09-20 17:25,76050,Home Equity/Cash Back Refi,Internet,41022018981,240000,37,14,9000,0,Own,699,69.56,27,,10-09-20,Male
577466,02-09-20 16:11,78644,Refinance,Radio,41022018939,125000,61,12,3000,1083,Own,699,27.77,43,,10-09-20,Female
574588,24-08-20 8:02,75126,Refinance,Internet,41022019021,264200,34,14,10733.66,0,Own,799,85.22,33,,10-09-20,Male
579141,10-09-20 9:22,75035,Refinance,Internet,41022019044,351000,40,16,11083,0,Own,790,73.89,24,,10-09-20,Female
574713,24-08-20 8:05,77426,Refinance,Internet,41012018541,243400,55,18,17325.02,8592.61,Own,728,48.68,26,,10-09-20,Male
557708,16-06-20 8:34,76114,Purchase,Internet,41052012048,261182,36,16,9750,0,Rent,694,96.5,43,23-10-20,10-09-20,Male
579415,11-09-20 9:19,76137,Refinance,Referral,41032019158,199300,53,16,7943.87,0,Own,737,90.59,43,,11-09-20,Female
570255,04-08-20 15:35,76002,Refinance,TV,41022019157,366000,54,12,12863,0,Own,773,79.56,25,,11-09-20,Male
577958,04-09-20 12:56,75071,Refinance,Internet,41012019067,208000,43,18,9401.13,0,Own,778,80,37,,11-09-20,Male
576008,28-08-20 8:40,77520,Refinance,TV,41012019147,170100,44,16,7366.67,3500,Own,708,80,17,,11-09-20,Male
579297,10-09-20 16:35,75454,Purchase,Internet,41052019127,202500,33,16,14333.33,0,Own,793,75,20,,11-09-20,Male
579430,11-09-20 10:10,75169,Refinance,Internet,41012019169,119000,75,14,4314.7,0,Own,772,54.09,19,,11-09-20,Male
578973,09-09-20 14:06,77091,Refinance,Internet,41012018960,259900,37,16,7185.43,0,Own,796,85.21,19,,11-09-20,Male
579366,11-09-20 8:01,77546,Home Equity/Cash Back Refi,Internet,41012019193,130000,55,16,8395.51,0,Own,642,56.76,39,,11-09-20,Male
578651,08-09-20 16:07,75230,Refinance,Internet,41012018837,233500,64,14,6075.09,0,Own,809,66.71,44,,11-09-20,Female
573149,17-08-20 13:05,75032,Home Equity/Cash Back Refi,Internet,41032017552,420000,61,16,11473.95,0,Own,814,80,22,,11-09-20,Male
577000,01-09-20 10:25,78070,Refinance,Internet,41032019042,370500,45,18,10684.13,6135.91,Own,753,60.73,28,,11-09-20,Female
576976,01-09-20 9:37,75126,Refinance,Internet,41012018753,268000,51,16,4500.08,0,Own,692,74.44,39,,11-09-20,Female
498838,11-09-20 13:14,75036,Home Equity/Cash Back Refi,TV,41052019204,121000,72,16,4150,625,Own,714,44,39,,11-09-20,Male
566765,22-07-20 9:51,78641,Home Equity/Cash Back Refi,Internet,41032018945,105000,64,16,0,4533.86,Own,664,14.58,36,,11-09-20,Female
578599,08-09-20 13:06,75019,Home Equity/Cash Back Refi,Internet,41022019163,154700,64,16,25000,0,Own,755,30.94,13,,11-09-20,Male
576982,01-09-20 9:46,,Purchase,Internet,41052018292,190400,39,0,15833.34,0,Own,767,80,27,09-10-20,11-09-20,Male
505264,19-06-20 11:00,75165,Refinance,TV,41012019081,255008,51,16,8654.46,4991.67,Own,794,78.46,26,,11-09-20,Male
579230,10-09-20 13:23,75087,Refinance,TV,41052019207,300000,33,16,7055.47,5232.93,Own,789,73.71,20,,11-09-20,Male
579291,10-09-20 15:44,75033,Refinance,TV,41022019099,369000,63,16,8333.33,0,Own,801,58.57,35,,11-09-20,Male
579532,11-09-20 14:03,76272,Refinance,Radio,41032019205,244000,75,16,5012,2968,Own,773,42.8,26,,11-09-20,Female
563434,09-07-20 15:34,77054,Refinance,Internet,41012019219,392000,35,16,12723,0,Own,764,80,37,,11-09-20,Male
578198,08-09-20 8:04,75165,Refinance,Internet,41022019176,182150,51,14,15621.66,0,Own,765,65.99,20,,11-09-20,Male
578793,09-09-20 8:00,77377,Refinance,Internet,41022019020,243685,54,16,0,0,Own,787,60.61,,,11-09-20,Male
579237,10-09-20 13:55,78641,Refinance,Internet,41022019095,319000,31,16,10000,0,Own,786,71.68,31,,11-09-20,Male
577150,01-09-20 15:40,77494,Refinance,TV,41022018490,161000,57,14,7000,0,Own,731,40.55,50,,11-09-20,Male
569587,01-08-20 11:05,76039,Refinance,Internet,41022015871,432800,45,16,17916,0,Own,793,63.64,27,,11-09-20,Male
